,Rage
7233,0
7276,0
7281,0
7294,0
7317,0
7321,0
7323,0
7324,0
7331,0
7332,0
7333,0
7342,0
7364,0
7373,0
7391,0
7403,0
7407,0
7408,0
7409,0
7419,0
7425,0
7467,0
7484,0
7486,0
7509,0
7510,0
7511,0
7517,0
7521,0
7525,0
7526,0
7573,0
7574,0
7599,0
7600,0
7601,0
7602,0
7603,0
7604,0
7605,0
7622,0
7664,0
7665,0
7666,0
7713,0
7714,0
7715,0
7717,0
7718,0
7719,0
7724,0
7783,0
7787,0
7788,0
7791,0
7801,0
7805,0
7808,0
7811,0
7814,0
7819,0
7836,0
7837,0
7838,0
7890,0
7891,0
7896,0
7897,0
7903,0
7907,0
7908,0
7933,0
7934,0
7937,0
7955,0
7959,0
7960,0
7964,0
7972,0
7977,0
7983,0
7994,0
7997,0
8000,0
8041,0
8042,0
8050,0
8051,0
8054,0
8055,0
8059,0
8085,0
8086,0
8087,0
8088,0
8091,0
8114,0
8115,0
8116,0
8117,0
8119,0
8180,0
8181,0
8182,0
8183,0
8184,0
8189,0
8190,0
8191,0
8192,0
8193,0
8216,0
8219,0
8220,0
8223,0
8232,0
8233,0
8234,0
8235,0
8236,0
8242,0
8257,0
8263,0
8266,0
8267,0
8272,0
8279,0
8285,0
8286,0
8305,0
8307,0
8321,0
8329,0
8344,0
8372,1
8374,1
8376,1
8379,1
8380,1
8385,1
8388,0
8409,1
8420,1
8421,0
8422,0
8424,1
8427,1
8438,0
8441,1
8443,1
8454,1
8509,1
8511,1
8515,0
8517,1
8523,1
8526,0
8530,1
8547,0
8550,0
8559,0
8581,1
8590,1
8606,1
8610,1
8612,0
8613,1
8614,1
8615,0
8627,1
8646,1
8661,1
8662,0
8664,1
8696,1
8708,1
8709,0
8710,0
8711,0
8725,0
8729,1
8753,1
8755,1
8762,1
8771,1
8782,1
8797,1
8799,1
8808,1
8812,1
8818,1
8822,1
8825,0
8827,1
8828,1
8829,1
8830,1
8831,1
8832,1
8834,1
8835,0
8847,0
8850,0
8851,1
8889,1
8890,1
8891,1
8892,1
8899,1
8906,1
8925,1
8939,1
8958,1
8965,0
8977,1
8978,1
8979,1
8980,0
8982,1
8992,1
9008,1
9040,1
9042,0
9043,1
9058,1
9064,1
9073,0
9074,1
9075,1
9095,1
9098,1
9138,0
9139,1
9140,1
9179,1
9180,1
9181,1
9182,0
9183,1
9184,1
9186,1
9198,1
9199,0
9200,0
9237,1
9238,1
9254,1
9256,1
9259,0
9270,1
9273,1
9290,1
9294,0
9306,1
9307,1
9323,1
9324,0
9329,0
9336,1
9348,1
9355,0
9375,1
9383,0
9399,1
9416,1
9417,1
9418,1
9422,1
9427,1
9434,1
9439,1
9460,1
9461,0
9479,1
9484,1
9485,0
9487,1
9497,1
9504,1
9505,0
9529,1
9565,0
9566,1
9567,0
9568,0
9570,1
9571,0
9575,1
9593,0
9594,1
9595,1
9614,1
9616,0
9617,0
9622,0
9637,1
9640,1
9643,1
9644,1
9645,1
9646,1
9684,0
9686,0
9688,1
9689,1
9690,1
9695,1
9697,1
9698,1
9703,1
9705,0
9739,1
9745,1
9748,1
9750,1
9751,0
9752,0
9753,1
9754,1
9756,1
9757,1
11535,0
11551,0
11552,0
11565,0
11571,0
11573,0
11575,0
11579,0
11589,0
11599,0
10080,0
10087,0
10095,0
10099,0
10104,0
10105,0
10107,0
10108,0
10118,0
10132,0
10164,0
10167,0
10173,0
10174,0
10212,0
10213,0
10214,0
10216,0
10217,0
10228,0
10238,0
10239,0
10241,0
10249,0
10261,0
10287,0
10290,0
10298,0
10299,0
10304,0
10321,0
10322,0
10323,0
10324,0
10326,0
10327,0
10329,0
10330,0
10350,0
10352,0
10377,0
10389,0
10402,0
10404,0
10409,0
10438,0
10439,0
10441,0
10442,0
10444,0
10457,0
10458,0
10459,0
10460,0
10463,0
10525,0
10526,0
10527,0
10528,0
10529,0
10571,0
10572,0
10574,0
10575,0
10581,0
10593,0
10595,0
10597,0
10604,0
10621,0
10628,0
10629,0
10630,0
10640,0
10678,0
10679,0
10680,0
10682,0
10684,0
10712,0
10715,0
10716,0
10718,0
10719,0
10720,0
10721,0
10725,0
10726,0
10736,0
10737,0
10746,0
10775,0
10790,0
10793,0
10797,0
10800,0
10806,0
10816,0
10822,0
10829,0
10857,0
10866,0
10877,0
10883,0
10885,0
10886,0
10890,0
10902,0
10906,0
10913,0
10971,0
10972,0
10973,0
10977,0
10980,0
10986,0
10987,0
10989,0
11003,0
11182,0
11014,0
11033,0
11050,0
11066,0
11083,0
11084,0
11085,0
11086,0
11087,0
11092,0
11104,0
11105,0
11108,0
11142,0
11151,0
11153,0
11159,0
11161,0
11176,0
11180,0
11221,0
11232,0
11233,0
11238,0
11239,0
11242,0
11254,0
11255,0
11256,0
11260,0
11096,0
11281,0
11284,0
11292,0
11301,0
11329,0
11330,0
11332,0
11334,0
11337,0
11444,0
11445,0
11446,0
11447,0
11449,0
11450,0
11462,0
11463,0
11464,0
11465,0
11473,0
11482,0
11483,0
11484,0
11496,0
11508,0
11509,0
11510,0
11514,0
11515,0
12816,1
12817,1
12820,0
12845,0
12847,0
12848,1
12849,0
12850,1
12851,1
12852,1
11617,1
11634,1
11640,1
11643,0
11653,0
11654,1
11661,1
11662,1
11667,0
11677,1
11696,1
11697,1
11698,1
11715,1
11716,1
11741,1
11742,1
11744,1
11749,1
11757,1
11801,1
11805,1
11809,0
11815,0
11816,0
11817,1
11818,1
11819,1
11820,0
11841,1
11857,1
11860,1
11862,1
11890,1
11892,1
11893,1
11905,1
11915,0
11918,1
11925,1
11950,1
11951,1
11973,1
11983,1
11984,1
11997,1
11998,1
12002,1
12003,1
12006,1
12053,1
12055,1
12057,1
12060,1
12067,0
12088,0
12089,0
12090,1
12105,1
12108,0
12124,1
12125,1
12126,1
12127,1
12153,1
12155,1
12161,0
12172,1
12174,1
12180,1
12206,1
12207,0
12208,1
12209,1
12210,1
12226,1
12227,0
12228,1
12229,0
12266,0
12267,0
12269,1
12270,1
12272,0
12273,0
12275,1
12287,1
12288,1
12289,1
12290,1
12299,1
12305,1
12306,0
12339,1
12340,1
12341,1
12347,1
12360,1
12368,1
12372,0
12402,1
12403,1
12407,1
12411,1
12415,1
12422,1
12427,0
12428,1
12429,1
12452,1
12463,1
12473,1
12475,1
12477,1
12478,1
12515,0
12517,0
12518,1
12522,1
12532,0
12538,0
12540,1
12543,0
12548,1
12549,0
12552,1
12556,0
12573,0
12574,1
12577,1
12586,0
12596,1
12608,1
12609,1
12610,1
12621,1
12627,1
12628,1
12629,1
12631,1
12641,0
12642,0
12648,1
12660,0
12702,1
12705,1
12712,1
12714,1
12716,1
12719,1
12746,1
12747,0
12748,0
12749,1
12750,1
12793,1
12794,0
12795,1
12800,1
12808,0
12875,1
12877,1
12878,1
12884,1
12893,1
12894,1
12903,1
12906,1
12907,1
12908,1
12961,1
12967,0
12975,0
12976,1
12982,0
12988,1
12993,1
12995,1
12996,1
13010,0
13131,0
13132,0
13140,0
13160,0
13161,0
13166,0
13167,0
13183,0
13184,0
13188,0
13199,0
13200,0
13201,0
13227,0
13249,0
13250,0
13266,0
13271,0
13280,0
13281,0
13308,0
13309,0
13310,0
13312,0
13338,0
13341,0
13345,0
13346,0
13347,0
13567,0
13385,0
13393,0
13395,0
13403,0
13425,0
13426,0
13427,0
13433,0
13446,0
13450,0
13488,0
13490,0
13491,0
13500,0
13503,0
13509,0
13512,0
13522,0
13543,0
13544,0
13582,0
13591,0
13594,0
13611,0
13634,0
13643,0
13647,0
13656,0
13659,0
13660,0
13664,0
13687,0
13689,0
13691,0
13693,0
13728,0
13739,0
13747,0
13749,0
13750,0
13798,0
13799,0
13800,0
13802,0
13817,0
13818,0
13819,0
13820,0
13821,0
13840,0
13853,0
13856,0
13864,0
13881,0
13908,0
13909,0
13914,0
13915,0
13920,0
13929,0
13960,0
13968,0
13971,0
13972,0
14011,0
14012,0
14013,0
14034,0
14038,0
14041,0
14048,0
14059,0
14067,0
14079,0
14080,0
14095,0
14108,0
14109,0
14110,0
14111,0
14148,0
14149,0
14164,0
14167,0
14182,0
14183,0
14186,0
14187,0
14197,0
14213,0
14218,0
14229,0
14255,0
14257,0
14258,0
14273,0
14276,0
14277,0
14289,0
14305,0
14342,0
14362,0
14374,0
14376,0
14381,0
14398,0
14399,0
14408,0
14409,0
14412,0
14422,0
14423,0
14424,0
14434,0
14454,0
14472,0
14473,0
14487,0
14488,0
14501,0
14530,0
14531,0
14559,0
14560,0
14577,0
14578,0
14579,0
14585,0
14590,0
14591,0
14592,0
14593,0
14594,0
14597,0
14602,0
14609,0
14610,0
14611,0
14612,0
14619,0
14708,0
14709,0
14711,0
14712,0
14713,0
14721,0
14722,0
14723,0
14724,0
14735,0
14738,0
14743,0
14745,0
14746,0
14749,0
14770,0
14774,0
14780,0
14781,0
14783,0
14788,1
14815,1
14816,1
14817,1
14818,0
14841,1
14845,0
14846,1
14857,1
14862,0
14876,1
14877,0
14893,1
14894,1
14915,0
14916,1
14922,1
14923,0
14924,1
14931,1
14949,1
14956,1
14967,1
14968,1
14986,1
14992,1
14993,0
15001,1
15002,0
15016,1
15025,1
15035,1
15036,1
15037,1
15038,1
15069,0
15091,1
15092,1
15093,1
15105,0
15109,0
15144,1
15145,1
15146,1
15147,1
15150,1
15151,1
15152,1
15157,0
15158,1
15189,1
15223,1
15225,1
15226,1
15229,0
15241,1
15244,0
15268,1
15269,1
15275,1
15285,0
15292,1
15293,1
15294,1
15295,1
15348,1
15349,1
15350,1
15351,0
15366,1
15375,1
15398,0
15406,1
15407,1
15414,1
15430,0
15431,1
15432,0
15433,1
15456,0
15460,1
15484,1
15498,0
15499,0
15506,1
15519,1
15523,1
15524,1
15535,0
15545,1
15591,0
15592,1
15593,1
15594,1
15609,1
15618,1
15621,0
15622,0
15623,0
15631,0
15639,0
15664,1
15665,0
15667,0
15680,0
15681,1
15688,0
15694,1
15697,1
15719,1
15722,1
15727,1
15735,1
15736,1
15756,0
15759,1
15761,1
15765,1
15773,0
15787,1
15794,1
15822,0
15830,1
15832,1
15833,1
15850,1
15852,1
15853,0
15856,1
15874,0
15881,1
15897,1
15898,1
15899,1
15900,1
15924,0
15943,0
15944,1
15945,1
15961,0
15966,1
15971,1
15972,0
15973,1
15986,0
16029,0
16030,1
16031,0
16032,1
16044,1
16067,0
16091,1
16092,1
16093,1
16094,0
16123,0
16124,1
16125,0
16128,0
16148,1
16052,1
16064,1
16166,1
16174,0
16175,1
16194,1
16199,0
16219,1
16222,0
16224,0
16240,1
16246,0
16247,1
16249,1
16250,1
16251,1
16252,1
16253,0
16254,1
16258,1
16273,1
16274,1
16276,1
16277,0
16278,1
16279,1
16280,1
16282,1
16285,1
16287,0
16407,0
16424,0
16433,0
16439,0
16440,0
16442,0
16448,0
16459,0
16460,0
16462,0
16465,0
16467,0
16481,0
16486,0
16502,0
16525,0
16526,0
16531,0
16535,0
16548,0
16553,0
16554,0
16557,0
16558,0
16577,0
16600,0
16605,0
16611,0
16613,0
16614,0
16648,0
16655,0
16656,0
16657,0
16677,0
16679,0
16688,0
16699,0
16706,0
16708,0
16717,0
16743,0
16745,0
16748,0
16750,0
16781,0
16782,0
16787,0
16792,0
16795,0
16800,0
16802,0
16803,0
16806,0
16807,0
16810,0
16813,0
16832,0
16833,0
16837,0
16841,0
16843,0
16844,0
16845,0
16848,0
16906,0
16908,0
16912,0
16915,0
16916,0
16926,0
16930,0
16949,0
16954,0
16955,0
16956,0
16973,0
16976,0
16983,0
17000,0
17044,0
17050,0
17051,0
17052,0
17057,0
17058,0
17073,0
17076,0
17081,0
17082,0
17088,0
17093,0
17118,0
17119,0
17123,0
17133,0
17135,0
17141,0
17145,0
17169,0
17170,0
17171,0
17175,0
17176,0
17178,0
17185,0
17194,0
17196,0
17197,0
17198,0
17201,0
17207,0
17208,0
17209,0
17210,0
17263,0
17264,0
17269,0
17270,0
17279,0
17282,0
17285,0
17314,0
17315,0
17316,0
17317,0
17342,0
17344,0
17349,0
17350,0
17357,0
17371,0
17384,0
17401,0
17402,0
17413,0
17414,0
17428,0
17431,0
17437,0
17447,0
17448,0
17456,0
17471,0
17472,0
17473,0
17483,0
17486,0
17487,0
17495,0
17628,0
17631,0
17632,0
17633,0
17635,0
17697,0
17698,0
17699,0
17700,0
17703,0
17710,0
17734,0
17736,0
17738,0
17739,0
17761,0
17762,0
17763,0
17764,0
17765,0
17825,0
17826,0
17828,0
17829,0
17831,0
17832,0
17833,0
17840,0
17846,0
17847,0
17852,0
17858,0
17860,0
17861,0
17867,0
17881,0
17886,0
17890,0
17892,0
17900,0
17904,1
17908,1
17921,0
17922,1
17923,1
17943,1
17955,0
17958,0
17959,1
17965,0
17968,0
17971,0
17972,1
17973,1
17974,1
17996,1
18006,1
18007,1
18010,0
18017,1
18033,1
18037,1
18038,1
18039,0
18040,0
18074,1
18076,1
18078,0
18089,1
18103,0
18117,0
18141,1
18146,1
18148,1
18150,1
18170,1
18176,1
18179,1
18180,1
18182,1
18199,1
18208,1
18209,0
18210,1
18211,0
18240,1
18244,1
18246,1
18248,1
18268,1
18272,1
18282,1
18284,1
18289,0
18290,1
18324,1
18346,1
18347,1
18348,0
18349,1
18362,1
18380,1
18381,0
18382,0
18383,0
18433,1
18434,1
18436,0
18437,0
18438,1
18464,1
18466,1
18475,1
18476,1
18484,1
18485,1
18489,0
18493,1
18514,0
18515,1
18525,0
18554,0
18557,1
18558,0
18564,1
18570,0
18572,1
18574,0
18577,1
18598,1
18604,0
18637,0
18638,1
18641,0
18645,0
18663,1
18664,1
18675,1
18676,1
18683,1
18694,1
18695,1
18696,1
18701,0
18715,0
18716,1
18717,1
18718,1
18719,0
18721,0
18752,1
18753,0
18759,1
18766,0
18778,1
18782,1
18789,0
18792,0
18804,0
18807,1
18822,0
18861,0
18863,1
18864,0
18865,1
18869,1
18876,1
18879,0
18885,1
18898,1
18905,0
18914,0
18916,1
18940,0
18946,1
18959,0
18960,1
18967,1
18968,1
18981,0
18993,0
19014,1
19015,0
19026,1
19033,1
19035,0
19036,1
19037,1
19051,1
19215,1
19057,1
19062,1
19075,0
19077,1
19078,1
19094,1
19099,1
19102,1
19108,1
19125,1
19126,1
19146,1
19147,0
19148,0
19150,1
19174,0
19179,0
19180,0
19182,1
19199,0
19221,1
19242,0
19259,1
19260,1
19273,1
19274,1
19280,1
19283,0
19284,1
19285,1
19293,1
19299,1
19300,0
19305,1
19308,1
19309,1
19310,1
19311,0
19316,0
19317,1
19516,0
19520,0
19521,0
19528,0
19552,0
19553,0
19564,0
19576,0
19577,0
19579,0
19589,0
19590,0
19595,0
19596,0
19597,0
19601,0
19671,0
19672,0
19673,0
19674,0
19676,0
19691,0
19694,0
19701,0
19702,0
19732,0
19733,0
19746,0
19749,0
19769,0
19771,0
19789,0
19798,0
19799,0
19816,0
19832,0
19843,0
19849,0
19850,0
19858,0
19866,0
19867,0
19871,0
19872,0
19873,0
19874,0
19875,0
19877,0
19901,0
19902,0
19907,0
19916,0
19920,0
19939,0
19940,0
19949,0
19975,0
19976,0
19987,0
19991,0
20003,0
20013,0
20022,0
20023,0
20024,0
20029,0
20074,0
20077,0
20079,0
20086,0
20094,0
20100,0
20113,0
20114,0
20115,0
20143,0
20153,0
20155,0
20159,0
20175,0
20178,0
20190,0
20193,0
20222,0
20223,0
20225,0
20231,0
20232,0
20233,0
20234,0
20292,0
20313,0
20318,0
20319,0
20324,0
20346,0
20347,0
20348,0
20349,0
20379,0
20384,0
20413,0
20414,0
20426,0
20427,0
20429,0
20437,0
20460,0
20461,0
20473,0
20477,0
20502,0
20503,0
20512,0
20522,0
20529,0
20531,0
20533,0
20534,0
20557,0
20561,0
20578,0
20579,0
20580,0
20582,0
20630,0
20637,0
20641,0
20642,0
20646,0
20685,0
20691,0
20721,0
20722,0
20735,0
20748,0
20749,0
20750,0
20758,0
20760,0
20767,0
20796,0
20797,0
20798,0
20799,0
20833,0
20835,0
20836,0
20837,0
20849,0
20866,0
20869,0
20870,0
20874,0
20876,0
20929,0
20930,0
20931,0
20932,0
21302,0
20991,0
20992,0
20997,0
20998,0
20999,0
21004,0
21006,0
21007,0
21008,0
21013,0
21028,0
21043,0
21044,0
21045,0
21046,0
21055,0
21066,0
21070,0
21071,0
21077,0
21080,0
21101,0
21104,0
21107,0
21115,0
21116,0
21118,0
21120,0
21121,0
21122,0
21159,1
21160,1
21163,1
21164,1
21165,0
21187,1
21188,1
21191,1
21197,1
21214,1
21218,1
21252,1
21253,1
21254,1
21261,1
21282,0
21283,1
21284,0
21289,1
21294,1
21318,0
21341,1
21343,1
21344,1
21350,0
21374,1
21375,1
21376,1
21382,1
21394,0
21407,0
21423,1
21438,0
21442,0
21445,0
21456,0
21469,1
21470,0
21477,1
21487,0
21493,1
21525,1
21526,1
21527,1
21536,0
21549,1
21550,1
21551,1
21563,1
21576,0
21588,1
21606,1
21607,0
21608,0
21609,1
21643,1
21644,0
21645,1
21646,1
21671,0
21689,1
21693,1
21710,1
21713,1
21716,1
21734,1
21745,1
21749,0
21758,0
21764,1
21774,1
21777,1
21782,0
21783,1
21786,1
21837,0
21840,1
21842,0
21851,0
21857,0
21861,1
21897,1
21899,1
21901,0
21902,0
21908,1
21918,1
21933,1
21940,1
21943,1
21947,0
21979,1
21980,1
21988,1
21989,0
22016,0
22018,0
22019,0
22022,0
22025,1
22034,1
22036,1
22037,1
22042,1
22044,0
22045,1
22046,1
22047,1
22048,1
22049,1
22073,1
22075,1
22076,1
22077,1
22088,0
22104,1
22105,1
22106,1
22107,1
22133,1
22143,1
22156,1
22162,0
22172,0
22173,0
22186,0
22201,1
22202,0
22209,0
22212,1
22219,0
22246,1
22247,1
22248,1
22254,0
22270,0
22289,0
22290,1
22291,1
22301,1
22302,1
22305,1
22306,1
22310,1
22316,0
22317,1
22321,0
22322,1
22334,1
22335,1
22339,1
22355,1
22357,1
22365,0
22376,1
22390,0
22391,0
22393,1
22398,0
22402,0
22408,0
22419,1
22421,1
22422,1
22426,1
22475,1
22476,1
22478,1
22479,0
22484,0
22522,0
22527,1
22531,1
22532,1
22538,1
22547,0
22548,1
22549,1
22550,1
22559,0
22581,0
22587,0
22588,1
22590,1
22591,1
22598,1
22601,0
22602,1
22603,1
22611,1
22855,0
22894,0
22896,0
22898,0
22899,0
22924,0
22925,0
22927,0
22938,0
22942,0
22949,0
22966,0
22967,0
22969,0
22970,0
23008,0
23009,0
23010,0
23011,0
23012,0
23039,0
23045,0
23046,0
23047,0
23085,0
23112,0
23113,0
23114,0
23115,0
23130,0
23139,0
23167,0
23168,0
23169,0
23170,0
23183,0
23184,0
23198,0
23199,0
23200,0
23223,0
23224,0
23226,0
23233,0
23234,0
23235,0
23236,0
23237,0
23238,0
23263,0
23268,0
23278,0
23291,0
23292,0
23293,0
23294,0
23346,0
23349,0
23350,0
23352,0
23363,0
23369,0
23379,0
23399,0
23400,0
23403,0
23415,0
23439,0
23444,0
23446,0
23475,0
23484,0
23485,0
23493,0
23496,0
23504,0
23505,0
23506,0
23507,0
23533,0
23543,0
23572,0
23573,0
23575,0
23580,0
23608,0
23610,0
23615,0
23626,0
23627,0
23655,0
23683,0
23684,0
23685,0
23686,0
23687,0
23710,0
23711,0
23712,0
23715,0
23748,0
23751,0
23752,0
23754,0
23766,0
23779,0
23808,0
23809,0
23811,0
23812,0
23862,0
23873,0
23880,0
23882,0
23883,0
23892,0
23907,0
23908,0
23909,0
23918,0
23921,0
23928,0
23937,0
23938,0
23940,0
23948,0
23999,0
24000,0
24002,0
24004,0
24068,0
24069,0
24072,0
24073,0
24075,0
24104,0
24114,0
24115,0
24116,0
24121,0
24129,0
24140,0
24141,0
24142,0
24143,0
24144,0
24177,0
24190,0
24191,0
24192,0
24224,0
24229,0
24230,0
24237,0
24283,0
24284,0
24285,0
24286,0
24288,0
24889,0
24336,0
24337,0
24338,0
24339,0
24340,0
24341,0
24342,0
24343,0
24347,0
24348,0
24352,0
24357,0
24371,0
24373,0
24374,0
24378,0
24379,0
24380,0
24381,0
24382,0
24403,0
24404,0
24405,0
24406,0
24412,0
24424,0
24426,0
24428,0
24431,0
24432,0
24463,1
24466,1
24468,1
24471,0
24502,1
24504,0
24514,1
24516,1
24519,1
24522,0
24528,1
24549,1
24551,0
24552,1
24573,1
24581,1
24595,0
24598,1
24603,1
24604,1
24623,0
24624,1
24625,1
24627,0
24628,1
24656,0
24659,0
24661,1
24663,1
24681,0
24718,1
24739,0
24744,0
24747,1
24754,0
24774,1
24775,1
24776,1
24777,0
24794,0
24805,1
24822,0
24833,1
24847,0
24850,0
24856,1
24859,1
24860,1
24864,1
24873,0
24894,1
24925,1
24926,1
24928,1
24932,0
24949,1
24950,1
24952,1
24964,1
24966,1
24977,0
24990,1
25010,1
25017,0
25018,0
25022,1
25027,1
25028,1
25029,1
25030,1
25065,0
25073,1
25089,1
25091,0
25092,1
25093,1
25095,1
25101,1
25102,0
25103,1
25135,0
25141,1
25144,1
25151,1
25155,0
25157,1
25160,1
25161,1
25182,1
25191,1
25204,1
25215,0
25216,0
25217,1
25227,1
25245,0
25265,1
25269,1
25282,1
25285,1
25293,1
25301,1
25302,1
25305,1
25306,0
25308,1
25341,1
25342,0
25343,1
25344,1
25379,1
25389,1
25406,0
25411,1
25420,0
25447,1
25448,1
25452,1
25453,1
25455,0
25465,1
25477,0
25487,1
25488,0
25511,1
25521,1
25524,1
25527,0
25534,1
25546,0
25552,1
25567,1
25568,1
25569,1
25570,1
25590,1
25595,0
25601,1
25602,1
25603,1
25624,1
25626,1
25639,1
25647,1
25648,1
25650,1
25651,0
25655,1
25656,0
25662,1
25664,1
25668,1
25669,1
25673,0
25687,1
25692,1
25693,1
25699,1
25700,0
25723,0
25731,1
25754,1
25766,0
25768,1
25769,1
25771,0
25772,1
25773,1
25775,1
25802,0
25869,1
25870,1
25871,1
25872,1
25873,0
25874,0
25875,0
25876,1
25877,1
25878,1
25900,1
25920,1
25926,1
25934,1
25936,0
25939,1
25940,1
25954,1
25956,1
25962,1
0,0
1,0
2,0
3,0
435,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
34,0
35,0
37,0
45,0
46,0
19,0
70,0
92,0
95,0
97,0
135,0
141,0
158,0
160,0
161,0
185,0
186,0
224,0
233,0
260,0
264,0
275,0
282,0
315,0
320,0
462,1
466,1
475,0
526,0
533,0
570,0
622,1
629,0
640,1
643,1
770,0
776,1
777,1
799,1
800,1
867,1
911,1
926,1
927,1
959,1
1001,1
1003,0
1017,1
1019,1
1037,1
1087,0
1088,1
1121,0
1144,0
1152,1
1259,0
1260,1
1261,1
1302,1
2071,1
1336,0
1350,1
1414,0
1419,1
2070,1
1455,1
1473,1
1474,0
1477,0
2346,1
1920,1
1926,0
1953,0
1956,1
1957,0
2022,1
2026,0
2062,0
2063,1
2064,1
2080,1
2090,1
2133,1
2134,0
2135,0
2170,1
2171,1
2232,1
2233,1
2234,0
2282,1
2283,0
2311,1
2330,0
2331,1
2370,1
2375,1
2428,0
2430,1
2431,1
2458,1
2471,0
2502,1
2503,1
2504,1
2551,1
2577,1
2582,1
2583,1
2584,1
2622,1
2625,1
2626,1
2651,0
2668,1
2745,1
2763,0
2765,1
2776,1
2777,1
2811,1
2812,1
2815,1
2819,0
2820,1
2861,1
2866,1
2871,1
2873,1
2876,1
2956,1
2957,1
2967,1
2969,1
3006,1
3039,0
3042,1
3050,1
3053,1
3057,1
3096,1
3099,1
3100,1
3109,1
3110,1
3128,1
3133,1
3134,1
3197,1
3198,1
3254,1
3255,1
3260,1
3261,1
3262,0
3283,1
3284,1
3306,1
3307,1
3309,1
3326,0
3327,0
3328,0
3329,0
3336,0
3330,0
3331,0
3332,0
3333,0
3334,0
3337,0
3338,0
3339,0
3340,0
3341,0
3335,0
3346,0
3358,0
3363,0
3364,0
3379,0
3380,0
3407,0
3408,0
3416,0
3452,0
3453,0
3473,0
3474,0
3483,0
3535,0
3540,0
3543,0
3544,0
3554,0
3618,0
3619,0
3647,0
3648,0
3667,0
3675,0
3677,0
3755,0
3756,0
3757,0
3854,1
3863,1
3875,0
3876,1
3878,1
3884,1
3918,1
3942,1
3943,1
3945,0
3981,1
3982,1
4055,0
4056,1
4057,0
4162,1
4163,1
4196,1
4204,1
4207,0
4236,0
4237,1
4245,1
4248,1
4249,1
4293,1
4296,1
4326,0
4327,1
4330,0
4350,1
4362,1
4406,1
4407,1
4432,1
4546,0
4547,1
4582,1
4583,0
4584,1
4643,1
4645,1
4671,1
4672,0
4673,0
5247,1
5260,1
5265,1
5267,1
5288,1
5338,0
5357,1
5360,1
5652,1
5655,1
5403,0
5443,1
5455,0
5468,0
6032,1
5492,0
5524,1
5528,1
5534,1
5748,0
5572,1
5573,1
5625,1
5626,0
5627,1
5667,1
5681,1
5733,1
5734,1
5741,1
5768,1
5769,0
5825,1
5826,1
5827,0
5846,1
5847,1
5848,1
5860,0
5861,1
5902,1
5903,1
5935,0
5937,1
5941,1
5952,1
5953,1
5954,1
5978,1
5980,1
6056,1
6057,0
6063,1
6097,1
6102,1
6110,1
6111,1
6120,1
6135,1
6137,1
6162,1
6166,1
6187,1
6188,1
6197,0
6243,1
6250,1
6271,1
6272,1
6275,1
6316,1
6321,1
6380,0
6381,0
6383,1
6404,0
6405,1
6425,1
6426,1
6427,1
6508,1
6509,0
6510,1
6511,1
6512,1
6538,1
6539,1
6540,1
6542,1
6543,1
6556,0
6557,0
6558,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6567,0
6573,0
6576,0
6577,0
6578,0
6595,0
6602,0
6606,0
6607,0
6608,0
6625,0
6626,0
6664,0
6665,0
6671,0
6693,0
6694,0
6743,0
6744,0
6749,0
6786,0
6794,0
6814,0
6819,0
6836,0
6905,0
6914,0
6915,0
6919,0
7641,0
7045,0
7047,0
7064,0
7065,0
7437,0
7073,1
7087,1
7128,1
7129,0
7161,1
7167,1
7193,0
7243,1
7244,1
7245,0
7371,1
7372,1
7393,1
7394,1
7396,1
7451,0
7452,0
7464,1
7497,1
7504,0
7565,1
7576,1
7612,0
7613,0
7614,0
7669,1
7670,0
7701,1
7702,1
7706,0
7833,1
7834,1
7874,1
7882,1
7901,1
7936,1
7938,0
7958,0
7961,1
7962,0
8005,1
8012,1
8030,0
8032,1
8037,0
8510,1
8520,1
8533,1
8541,0
8542,0
8580,0
8593,0
8633,1
8634,1
8637,1
8669,0
8670,1
8719,1
8726,1
8727,0
8744,0
8767,0
8798,0
8807,1
8810,0
8856,1
8857,1
8907,1
8920,1
8921,0
8959,0
8960,1
8985,1
8986,1
8987,0
9015,1
9017,0
9057,1
9076,1
9096,1
9134,1
9135,0
9154,1
9157,1
9178,0
9232,1
9234,1
9252,0
9253,1
9255,0
9310,1
9318,1
9337,1
9338,1
9345,1
9356,1
9359,1
9360,0
9361,1
9362,1
9403,1
9404,1
9405,1
9435,1
9444,0
9454,1
9456,1
9510,1
9511,1
9517,1
9540,1
9541,1
9542,1
9600,1
9601,1
9612,1
9613,0
9627,1
9631,1
9632,1
9655,1
9656,0
9700,1
9701,1
9706,1
9758,1
9779,1
9780,1
9781,1
9783,1
9786,1
9790,0
9791,0
9793,1
9794,1
9816,0
9817,0
9818,0
9819,0
9820,0
9823,0
9824,0
9827,0
9828,0
9856,0
9835,0
9836,0
9850,0
9851,0
9852,0
9879,0
9880,0
9901,0
9902,0
9906,0
9949,0
9952,0
9964,0
9965,0
9966,0
10013,0
10014,0
10018,0
10029,0
10030,0
10092,0
10093,0
10121,0
10125,0
10126,0
10187,0
10188,0
10194,0
10201,0
10207,0
10332,0
10336,0
10345,0
10351,0
10353,0
10394,1
10395,0
10419,1
10420,1
10421,1
10455,0
